# x, diffusivity, rel diff, damping coeff
5.819648437500000000e+03,1.945790448993531682e-06,2.710477550323411311e+00,9.098496806498458378e-01
5.828051269531250000e+03,1.945572273888929060e-06,2.721386305553542329e+00,9.101530329516183127e-01
5.840678710937500000e+03,1.945245137268096271e-06,2.737743136595182314e+00,9.106070408063748900e-01
5.849112304687500000e+03,1.945026336143562175e-06,2.748683192821887111e+00,9.109091830756425034e-01
5.861785644531250000e+03,1.944697687904447346e-06,2.765115604777628189e+00,9.113617515577049355e-01
5.870249023437500000e+03,1.944478415643112650e-06,2.776079217844363178e+00,9.116628389324623605e-01
5.878725585937500000e+03,1.944259430442171704e-06,2.787028477891410727e+00,9.119637307454098174e-01
5.891462890625000000e+03,1.943929608514436962e-06,2.803519574278147353e+00,9.124140112379600653e-01
5.899969238281250000e+03,1.943710204931414242e-06,2.814489753429283425e+00,9.127138085248542865e-01
5.908488769531250000e+03,1.943489740688488871e-06,2.825512965575551760e+00,9.130130369910275379e-01
5.921290527343750000e+03,1.943159836672553350e-06,2.842008166372328226e+00,9.134613355128186063e-01
5.929839843750000000e+03,1.942939637233647434e-06,2.853018138317624075e+00,9.137596091100614881e-01
5.938402343750000000e+03,1.942718613393216536e-06,2.864069330339168662e+00,9.140574531386961299e-01
5.951268554687500000e+03,1.942388039037663900e-06,2.880598048116800758e+00,9.145034315206388431e-01
5.959861816406250000e+03,1.942166713548764345e-06,2.891664322561778189e+00,9.148003147110596034e-01
5.968467285156250000e+03,1.941946385194779896e-06,2.902680740261001091e+00,9.150966898646814007e-01
5.981398925781250000e+03,1.941614383906010949e-06,2.919280804699448062e+00,9.155405007074923773e-01
5.990035644531250000e+03,1.941393470100666884e-06,2.930326494966651651e+00,9.158358570478926097e-01
5.998684570312500000e+03,1.941172580837611611e-06,2.941370958119414958e+00,9.161308907794221135e-01
6.011681640625000000e+03,1.940840503902488385e-06,2.957974804875576069e+00,9.165725823107775394e-01
6.020361816406250000e+03,1.940619384183922734e-06,2.969030790803858899e+00,9.168664570380690160e-01
6.029055175781250000e+03,1.940396694204424794e-06,2.980165289778755611e+00,9.171598639121287810e-01
6.042117675781250000e+03,1.940065445021049802e-06,2.996727748947505265e+00,9.175994094758965769e-01
6.050842285156250000e+03,1.939843607002865029e-06,3.007819649856744437e+00,9.178918041703604258e-01
6.059579101562500000e+03,1.939621745587988703e-06,3.018912720600560373e+00,9.181838541038102042e-01
6.068329101562500000e+03,1.939399701391929016e-06,3.030014930403544859e+00,9.184753991883310986e-01
6.081476562500000000e+03,1.939068253931962533e-06,3.046587303401868674e+00,9.189120826270161801e-01
6.090257812500000000e+03,1.938846484378646205e-06,3.057675781067685339e+00,9.192026211274310077e-01
6.099051269531250000e+03,1.938624985414667370e-06,3.068750729266627175e+00,9.194927524762945836e-01
6.107857910156250000e+03,1.938403602411826661e-06,3.079819879408662420e+00,9.197824584325966502e-01
6.121091308593750000e+03,1.938071171515964457e-06,3.096441424201772818e+00,9.202162181813439146e-01
6.129929687500000000e+03,1.937849680011349509e-06,3.107515999432520104e+00,9.205048974230252146e-01
6.138780761718750000e+03,1.937628840630865792e-06,3.118557968456705964e+00,9.207931640663785666e-01
6.152081542968750000e+03,1.937296886588693401e-06,3.135155670565325181e+00,9.212246832364261451e-01
6.160964843750000000e+03,1.937075780727106922e-06,3.146210963644649361e+00,9.215119186832341214e-01
6.169860351562500000e+03,1.936854876981375167e-06,3.157256150931237570e+00,9.217986854623024806e-01
6.178769042968750000e+03,1.936633757198715803e-06,3.168312140064205806e+00,9.220849487617369666e-01
6.192156738281250000e+03,1.936302841602047755e-06,3.184857919897607914e+00,9.225137351360018778e-01
6.201097656250000000e+03,1.936082127688711950e-06,3.195893615564398438e+00,9.227990425707545130e-01
6.210051269531250000e+03,1.935862026536405282e-06,3.206898673179731762e+00,9.230838376482707330e-01
6.219018554687500000e+03,1.935641626783065187e-06,3.217918660846736501e+00,9.233683142883939432e-01
6.227998046875000000e+03,1.935421561397543373e-06,3.228921930122827355e+00,9.236522889475495823e-01
6.241491699218750000e+03,1.935092146224834733e-06,3.245392688758259148e+00,9.240775800756306779e-01
6.250503417968750000e+03,1.934873083970777871e-06,3.256345801461102418e+00,9.243605033423892836e-01
6.259528808593750000e+03,1.934653820645498891e-06,3.267308967725050639e+00,9.246429923872862000e-01
6.268566894531250000e+03,1.934434393158238664e-06,3.278280342088061960e+00,9.249250366480988861e-01
6.282148437500000000e+03,1.934106851332976498e-06,3.294657433351170894e+00,9.253473650872022782e-01
6.291219238281250000e+03,1.933888342165542513e-06,3.305582891722870009e+00,9.256283840322853118e-01
6.300303710937500000e+03,1.933669808552476785e-06,3.316509572376156179e+00,9.259089465894945192e-01
6.309400390625000000e+03,1.933452427224316037e-06,3.327378638784193932e+00,9.261891108044520982e-01
6.318510742187500000e+03,1.933234264513112829e-06,3.338286774344354058e+00,9.264688170684801660e-01
6.332200683593750000e+03,1.932908765148373578e-06,3.354561742581316786e+00,9.268876479925585166e-01
6.341343750000000000e+03,1.932691707850411155e-06,3.365414607479438214e+00,9.271661948216901594e-01
6.350500488281250000e+03,1.932475456145460159e-06,3.376227192726987347e+00,9.274445024759149225e-01
6.359669921875000000e+03,1.932259835473054987e-06,3.387008226347246076e+00,9.277222796375107494e-01
6.368852539062500000e+03,1.932044127304637911e-06,3.397793634768100368e+00,9.279995960191825821e-01
6.378048828125000000e+03,1.931828606588728642e-06,3.408569670563563303e+00,9.282765288653584967e-01
6.391867675781250000e+03,1.931506802884944404e-06,3.424659855752775428e+00,9.286910298174431144e-01
6.401097167968750000e+03,1.931292128197519052e-06,3.435393590124043328e+00,9.289669542831644478e-01
6.410339355468750000e+03,1.931078454568874959e-06,3.446077271556247990e+00,9.292422677825437072e-01
6.419595703125000000e+03,1.930865083219471407e-06,3.456745839026425404e+00,9.295172090322165737e-01
6.428865234375000000e+03,1.930651742220681794e-06,3.467412888965906159e+00,9.297917324531590477e-01
6.438147460937500000e+03,1.930439877184765729e-06,3.478006140761709553e+00,9.300658473199819865e-01
6.452096679687500000e+03,1.930121384529999969e-06,3.493930773499997144e+00,9.304760956236464153e-01
6.461413085937500000e+03,1.929910777600862264e-06,3.504461119956882253e+00,9.307491992306515805e-01
6.470742675781250000e+03,1.929700191480602556e-06,3.514990425969867438e+00,9.310216641449851060e-01
6.480085449218750000e+03,1.929490370107976710e-06,3.525481494601160559e+00,9.312938007557148845e-01
6.489441894531250000e+03,1.929280877900592409e-06,3.535956104970375158e+00,9.315654278553483492e-01
6.498812011718750000e+03,1.929071977251118772e-06,3.546401137444057383e+00,9.318366738525474258e-01
