# x, diffusivity, rel diff, damping coeff
2.130407226562500000e+03,2.116165589708655467e-06,5.808279485432778166e+00,9.995591717843322899e-01
2.139587890625000000e+03,2.117282373062259406e-06,5.864118653112974755e+00,9.995708222894585937e-01
2.150128906250000000e+03,2.118298094325965996e-06,5.914904716298305054e+00,9.995833329866788963e-01
2.159394287109375000e+03,2.119000505296427215e-06,5.950025264821364956e+00,9.995936564528445922e-01
2.170032714843750000e+03,2.119474850478968151e-06,5.973742523948412320e+00,9.996047081367017695e-01
2.179384277343750000e+03,2.119690107036031102e-06,5.984505351801559847e+00,9.996138276179171722e-01
2.190121093750000000e+03,2.119641895892140455e-06,5.982094794607027310e+00,9.996235910463230345e-01
2.199559082031250000e+03,2.119306010930319760e-06,5.965300546515992508e+00,9.996315575421123034e-01
2.210395263671875000e+03,2.118588826846917165e-06,5.929441342345863397e+00,9.996400665573705879e-01
2.219920654296875000e+03,2.117680807033268500e-06,5.884040351663429647e+00,9.996470130915341423e-01
2.229487060546875000e+03,2.116480045663886545e-06,5.824002283194332108e+00,9.996535110526886259e-01
2.240470458984375000e+03,2.114760181992307926e-06,5.738009099615401176e+00,9.996604206478320043e-01
2.250125488281250000e+03,2.113018417251818798e-06,5.650920862590944616e+00,9.996660490698869861e-01
2.259822265625000000e+03,2.110852972754593767e-06,5.542648637729693739e+00,9.996712921294003129e-01
2.269561035156250000e+03,2.108726453699158314e-06,5.436322684957920259e+00,9.996761830797649129e-01
2.279341308593750000e+03,2.106140517285928632e-06,5.307025864296436524e+00,9.996807872514493765e-01
2.290570312500000000e+03,2.102945722979426593e-06,5.147286148971334185e+00,9.996856605759895098e-01
2.300441162109375000e+03,2.099843343521243739e-06,4.992167176062191736e+00,9.996896125583455417e-01
2.310354248046875000e+03,2.096210984519564475e-06,4.810549225978228982e+00,9.996933555920357595e-01
2.320310302734375000e+03,2.092149783114989921e-06,4.607489155749500576e+00,9.996968257514972089e-01
2.330309082031250000e+03,2.087977257987581696e-06,4.398862899379088809e+00,9.997000992948834597e-01
2.340351318359375000e+03,2.084382856429783212e-06,4.219142821489165307e+00,9.997031797138690168e-01
2.350436279296875000e+03,2.078984568213647807e-06,3.949228410682394941e+00,9.997061100430396641e-01
2.360564697265625000e+03,2.074186260987485521e-06,3.709313049374280524e+00,9.997088449699292889e-01
2.369281005859375000e+03,2.069921211587541275e-06,3.496060579377068489e+00,9.997111335799772069e-01
2.379490722656250000e+03,2.064688173219436681e-06,3.234408660971838767e+00,9.997136415484370042e-01
2.389744628906250000e+03,2.059253553619496913e-06,2.962677680974850070e+00,9.997160878584265831e-01
2.400042724609375000e+03,2.053580549265362058e-06,2.679027463268107478e+00,9.997184056099570615e-01
2.410385009765625000e+03,2.047676032193578563e-06,2.383801609678932731e+00,9.997206598618728624e-01
2.419284912109375000e+03,2.042405203751374180e-06,2.120260187568713484e+00,9.997225314023848730e-01
2.429710205078125000e+03,2.036061482400515411e-06,1.803074120025775162e+00,9.997246769717286208e-01
2.440180419921875000e+03,2.029493295616784125e-06,1.474664780839210820e+00,9.997268062066670957e-01
2.450695556640625000e+03,2.022672638869055572e-06,1.133631943452783064e+00,9.997288460449225145e-01
2.459744628906250000e+03,2.016626670548042880e-06,8.313335274021486088e-01,9.997306105711111224e-01
2.470343994140625000e+03,2.009261062276711233e-06,4.630531138355661325e-01,9.997326285143125491e-01
2.479465576171875000e+03,2.002841114308303447e-06,1.420557154151768642e-01,9.997343672126850489e-01
2.490149658203125000e+03,1.995075624726340337e-06,2.462187636829786253e-01,9.997363693423245712e-01
2.499344482421875000e+03,1.988164611863283626e-06,5.917694068358142490e-01,9.997380908284652090e-01
2.510114501953125000e+03,1.980396249812783565e-06,9.801875093608173328e-01,9.997401351024191030e-01
2.519382812500000000e+03,1.972884018539530803e-06,1.355799073023455481e+00,9.997418578071650686e-01
2.530239013671875000e+03,1.965170141168437421e-06,1.741492941578124620e+00,9.997439087851502926e-01
